# One line per accepted finding: file|defun|kind|detail
# Regenerate with: python3 tools/check_scope.py --update-baseline
shared/parts/abhd.lsp|pf:sweep-marks|setq|pf-temp
shared/parts/abhd.lsp|pf:temp-add|setq|pf-temp
shared/parts/abhd.lsp|pf:temp-clear|setq|pf-temp
shared/parts/abhd.lsp|pf:temp-drop|setq|pf-temp
shared/parts/abhd.lsp|pf:tut-demo|setq|pf-phase
shared/parts/abhd.lsp|pf:tut-demo|setq|pf-temp
shared/parts/ccprecheck.lsp|c:ccprecheck|foreach|line
shared/parts/ccprecheck.lsp|c:ccprecheck|setq-global|*chk:log*
shared/parts/ccprecheck.lsp|chk:ask|setq-global|*chk:prev*
shared/parts/ccprecheck.lsp|chk:log|setq-global|*chk:log*
shared/parts/ccprecheck.lsp|chk:trim|foreach|l
shared/parts/ccprecheck.lsp|chk:trim|setq-global|*chk:log*
shared/parts/check_drawing.lsp|cfchk:closest-of|foreach|q
shared/parts/check_drawing.lsp|cfchk:nearest-curve|foreach|e
shared/parts/check_drawing.lsp|cfchk:nearest-end|foreach|e
shared/parts/check_drawing.lsp|cfchk:nearest-end|foreach|q
shared/parts/check_drawing.lsp|cfchk:rebuild-arc|foreach|pair
shared/parts/covercheck.lsp|cchk:pv-dodge|foreach|pad
shared/parts/covercheck.lsp|cchk:pv-dodge|foreach|q
shared/parts/covercheck.lsp|cchk:pv-features|foreach|ctr
shared/parts/dim_continue.lsp|c:dimcontend|foreach|p
shared/parts/dim_continue.lsp|c:dimcontend|foreach|pr
shared/parts/dim_continue.lsp|c:dimcontend|setq-global|*error*
shared/parts/dim_continue.lsp|dce:pts|foreach|g
shared/parts/lhd.lsp|c:lhd|setq-global|*error*
shared/parts/lhd.lsp|lh:add-point|setq|lh-ptnames
shared/parts/lhd.lsp|lh:add-point|setq|lh-zvals
shared/parts/lhd.lsp|lh:add-point|setq|npt
shared/parts/lhd.lsp|lh:add-point|setq|pts
shared/parts/lhd.lsp|lh:ask-cap|setq-global|*lh-max-arcs*
shared/parts/lhd.lsp|lh:ask-shape|setq-global|*lh-shape*
shared/parts/lhd.lsp|lh:ask-tol|setq-global|*lh-tol*
shared/parts/lhd.lsp|lh:ask-zmode|setq-global|*lh-zmode*
shared/parts/lhd.lsp|lh:compare|setq|lh-phase
shared/parts/lhd.lsp|lh:edit-corners|setq|lh-corners
shared/parts/lhd.lsp|lh:edit-corners|setq|lh-phase
shared/parts/lhd.lsp|lh:edit-holds|setq|lh-holds
shared/parts/lhd.lsp|lh:edit-holds|setq|lh-phase
shared/parts/lhd.lsp|lh:edit-walls|setq|lh-phase
shared/parts/lhd.lsp|lh:edit-walls|setq|lh-walls
shared/parts/lhd.lsp|lh:has-arcs|foreach|s
shared/parts/lhd.lsp|lh:sweep-marks|setq|lh-temp
shared/parts/lhd.lsp|lh:temp-add|setq|lh-temp
shared/parts/lhd.lsp|lh:temp-clear|setq|lh-temp
shared/parts/lhd.lsp|lh:temp-drop|setq|lh-temp
shared/parts/lincheck.lsp|c:lincheck|setq-global|*lin:log*
shared/parts/lincheck.lsp|lin:ask|setq-global|*lin:prev*
shared/parts/lincheck.lsp|lin:log|setq-global|*lin:log*
shared/parts/lincheck.lsp|lin:report|foreach|line
shared/parts/lincheck.lsp|lin:st-fib|setq|fib
shared/parts/lincheck.lsp|lin:st-vin|setq|vin
shared/parts/lincheck.lsp|lin:trim|foreach|l
shared/parts/lincheck.lsp|lin:trim|setq-global|*lin:log*
shared/parts/perp_points.lsp|perp:dedupe|foreach|p
shared/parts/perp_points.lsp|perp:verts|foreach|x
shared/parts/tydrn.lsp|tydrn:relock-layers|foreach|obj
shared/parts/tydrn.lsp|tydrn:unlock-layers|foreach|name
shared/parts/wcalst.lsp|c:wcalst|foreach|e
shared/parts/wcalst.lsp|c:wcalst|foreach|p
shared/parts/wcalst.lsp|c:wcalst|foreach|stq
shared/parts/wcalst.lsp|c:wcalst|foreach|vr
shared/parts/wcalst.lsp|c:wcalst|setq|p
shared/parts/wcalst.lsp|wc:build-nodes|foreach|p
shared/parts/wcalst.lsp|wc:build-nodes|foreach|sg
shared/parts/wcalst.lsp|wc:ent-points|foreach|g
shared/parts/wcalst.lsp|wc:instair|foreach|r
shared/parts/xftconv.lsp|xft:collect|foreach|g
